id,value
Thread, 16
Socket, 15
Android, 14
Server, 10
Connection, 5
Client, 5
Clients, 3
Sending, 3
Data, 3
Threads, 3
Program, 2
Multi, 2
Java, 2
Outputstream, 2
Write, 2
Close, 2
Receive, 2
Connected, 2
Inputstream, 2
Create, 2
Read, 2
Background, 2
Operations, 2
Working, 2
Multiple, 2
Bluetooth, 2
Time, 2
Threaded, 2
