id,value
Arraylist, 99
Java, 41
List, 28
Arrays, 27
Array, 25
Add, 14
Quot, 14
Element, 13
Elements, 12
Objects, 11
Arraylists, 9
Create, 9
Adding, 8
Type, 8
Values, 8
Numbers, 7
String, 6
File, 6
Store, 5
Convert, 5
Number, 5
Dimensional, 5
Integer, 5
Hashmap, 4
Size, 4
Remove, 4
Multiple, 4
Print, 4
Text, 4
