id,value
hadoop, 196
mapreduce, 122
map, 44
job, 44
reducer, 38
reduce, 36
file, 28
program, 26
mapper, 23
running, 23
hbase, 19
java, 17
files, 17
multiple, 15
lang, 14
key, 14
apache, 14
error, 14
custom, 12
task, 12
data, 12
jobs, 11
hdfs, 11
exception, 10
api, 10
org, 10
format, 9
text, 8
write, 8
