id,value
hdfs, 34
hadoop, 26
file, 16
java, 10
directory, 8
local, 7
how, 7
files, 7
job, 7
api, 5
node, 4
copy, 4
mapreduce, 4
reading, 4
writing, 3
filesystem, 3
append, 3
setting, 2
block, 2
text, 2
write, 2
cache, 2
is, 2
system, 2
contents, 2
quot, 2
map, 2
set, 2
stored, 2
copying, 2
list, 2
libs, 2
configuration, 2
recursively, 2
namenode, 2
common, 2
lang, 2
execution, 2
command, 2
mahout, 2
what, 2
