id,value
Android, 1809
Activity, 318
File, 202
Button, 195
Java, 188
Quot, 169
View, 158
Application, 144
Data, 136
Image, 134
Text, 132
Listview, 110
Change, 106
Lang, 102
List, 93
Set, 93
Add, 92
Edittext, 91
Error, 90
Custom, 86
Screen, 85
Working, 85
Unable, 82
Time, 82
Nullpointerexception, 80
Exception, 78
Create, 76
Textview, 72
App, 72
