id,value
mysql, 180
sql, 161
query, 116
java, 93
jdbc, 76
hibernate, 75
table, 75
database, 72
insert, 44
statement, 43
data, 38
update, 37
select, 35
column, 34
key, 30
values, 23
multiple, 22
rows, 22
quot, 22
resultset, 20
join, 20
jpa, 19
tables, 19
syntax, 18
set, 18
row, 17
error, 17
queries, 16
sqlexception, 16
