id,value
android, 771
xml, 445
file, 132
layout, 118
button, 101
view, 93
quot, 86
listview, 86
activity, 74
fragment, 67
application, 63
image, 62
textview, 58
error, 58
java, 54
eclipse, 53
parsing, 49
custom, 46
data, 45
screen, 43
change, 43
set, 42
text, 40
list, 38
add, 38
edittext, 37
working, 37
google, 37
bar, 37
