id,value
Hibernate, 52
Jpa, 19
Query, 7
Exception, 6
Ejb, 6
Entity, 6
Search, 5
Set, 5
Mapping, 5
Object, 4
Annotation, 4
Entitymanager, 4
Hql, 4
Container, 4
Table, 4
Transaction, 4
Configuration, 4
Difference, 3
Persistence, 3
Onetomany, 3
Session, 3
Load, 3
Handling, 3
Criteria, 3
Relation, 3
Lazy, 3
Persistencecontext, 3
Web, 3
Values, 3
