id,value
json, 68
xml, 67
convert, 15
java, 13
converting, 11
jaxb, 8
jackson, 8
jersey, 6
request, 6
conversion, 5
file, 5
data, 5
element, 4
restful, 4
spring, 4
type, 4
quot, 4
values, 4
rest, 4
objects, 3
set, 3
list, 3
string, 3
service, 3
validation, 3
issue, 3
elements, 3
create, 3
header, 3
