id,value
Jersey, 31
Json, 29
Jackson, 11
Type, 4
Moxy, 4
Java, 4
Jax, 4
Object, 4
Response, 4
Convert, 3
Data, 3
Pojo, 3
Request, 3
Parsing, 2
Xml, 2
Deserializing, 2
Pojos, 2
Serialize, 2
Invalid, 2
Quot, 2
Server, 2
Type=application, 2
Clientresponse, 2
Messagebodyreader, 2
Return, 2
Entity, 2
Jsonp, 2
Converting, 2
Add, 2
