id,value
mysql, 202
java, 76
database, 66
table, 36
query, 25
data, 24
sql, 23
insert, 23
connection, 21
values, 18
column, 16
update, 16
exception, 14
quot, 14
connect, 13
file, 13
select, 12
jdbc, 12
application, 11
connecting, 11
syntax, 10
server, 10
resultset, 9
multiple, 8
number, 8
execute, 8
error, 8
set, 7
backup, 7
