id,value
Hibernate, 598
Mapping, 60
Quot, 60
Entity, 54
Query, 45
Table, 44
Exception, 40
List, 40
Org, 38
Key, 32
Column, 31
Map, 29
Criteria, 27
Update, 25
Xml, 24
Property, 24
Database, 24
Session, 23
Working, 22
Field, 22
Type, 21
Child, 20
Multiple, 20
Save, 19
Join, 19
Collection, 19
File, 18
Composite, 18
Delete, 17
