id,value
Thread, 400
Java, 204
Threads, 184
Multithreading, 51
Wait, 48
Multiple, 46
Synchronized, 43
Running, 34
Lock, 29
Multi, 28
Threading, 28
Program, 27
Notify, 27
Time, 26
Safe, 26
Start, 24
Join, 22
Quot, 20
Methods, 20
Sleep, 19
Runnable, 18
Execution, 18
Block, 17
File, 16
Number, 15
Working, 15
Server, 15
Loop, 15
Simple, 14
