id,value
list, 62
java, 33
array, 17
arraylist, 16
arrays, 14
elements, 7
lists, 7
adding, 6
aslist, 6
objects, 5
convert, 5
type, 5
values, 5
element, 4
add, 4
integers, 4
quot, 4
integer, 4
comparing, 4
understanding, 3
linkedlist, 3
items, 3
primitive, 3
linked, 3
dynamic, 3
string, 3
generic, 3
number, 3
wrong, 3
